account_id,tx_count_total,tx_count_sent,tx_count_received,amount_total,amount_sent,amount_received,balance_ratio,flow_asymmetry,amount_mean,amount_std,amount_max,amount_min,amount_median,amount_cv,unique_senders,unique_receivers,unique_counterparties,active_days,tx_per_active_day,avg_hours_between_tx,min_hours_between_tx,std_hours_between_tx,cash_ratio,wire_ratio,crypto_ratio,online_ratio,branch_ratio,near_threshold_ratio,near_threshold_count,round_amount_ratio,if_anomaly_score,if_prediction,lof_anomaly_score,lof_prediction,outlier_feature_count,combined_anomaly_score
MUL427110,58,24,34,1576071.7400000002,833718.2200000001,742353.52,-0.12307438105769347,0.057969886573818054,27173.650689655173,43880.593814262356,167621.73,109.94,9934.150000000001,1.614821442853367,34,24,56,43,1.3488372093023255,151.83971734892788,1.0,243.10108146698568,0.034482758620689655,0.5172413793103449,0.25862068965517243,0.9310344827586207,0.017241379310344827,0.06896551724137931,4,0.034482758620689655,0.3598281237119947,1,0.04838060840079069,1,1,0.14718068848203955
NRM891952,40,20,20,715025.73,306525.77,408499.95999999996,0.24963084451709605,0.14261611256982312,17875.64325,42085.47399160564,167188.61,65.95,2829.885,2.3543473878404706,20,20,40,37,1.0810810810810811,212.92530626780623,1.0,219.25287345668502,0.2,0.4,0.0,0.5,0.15,0.075,3,0.05,0.06125559129059199,1,0.01464425835884539,1,0,0.025299949883145795
HRK916232,47,29,18,1479415.9900000002,778804.0800000001,700611.91,-0.11160553922070784,0.052853403321671565,31476.935957446814,56256.196023863966,192984.65,62.47,2764.09,1.787219572448724,18,29,46,41,1.146341463414634,173.66070048309177,1.0,224.13019352142578,0.1702127659574468,0.425531914893617,0.0425531914893617,0.5319148936170213,0.0851063829787234,0.0425531914893617,2,0.02127659574468085,0.02571793068114636,1,0.011728856250495405,1,0,0.012482262310547255
NRM969693,52,29,23,1164792.6600000001,628739.22,536053.4400000001,-0.1729039925571598,0.0795727713462754,22399.858846153846,38556.96460206046,128922.57,36.16,4315.88,1.7213039094074856,23,27,49,46,1.1304347826086956,168.15501089324619,1.0,142.41974867211022,0.17307692307692307,0.4807692307692308,0.019230769230769232,0.5384615384615384,0.19230769230769232,0.1346153846153846,7,0.038461538461538464,0.05207521936522408,1,0.018019961747329692,1,0,0.02336506037085126
MUL372793,51,23,28,623762.57,286668.79,337093.77999999997,0.1495874234167121,0.08084003822159447,12230.638627450984,16055.39432536604,84750.72,168.48,8070.21,1.3127192139689752,28,21,48,40,1.275,169.417,1.0,228.4609598799885,0.058823529411764705,0.39215686274509803,0.1568627450980392,0.8235294117647058,0.0392156862745098,0.11764705882352941,6,0.0392156862745098,0.34463672446280513,1,0.0852542348959923,1,0,0.14329698645293248
NRM133659,47,28,19,959677.26,548230.8,411446.46,-0.3324474829604805,0.14253160484390348,20418.665106382978,35225.473842439955,109375.33,16.57,2238.1,1.7251604675874865,17,28,43,40,1.175,183.761690821256,0.5408333333333334,194.11186811620382,0.1276595744680851,0.425531914893617,0.0425531914893617,0.5957446808510638,0.19148936170212766,0.02127659574468085,1,0.02127659574468085,0.07815074098847152,1,0.042544549408515105,1,0,0.04023176346566221
NRM559469,39,25,14,425861.44,246629.85,179231.59,-0.37604007195383365,0.15826335439057362,10919.524102564103,25485.14787536466,109506.88,120.91,1841.27,2.3339064629547623,14,25,39,36,1.0833333333333333,218.25837719298244,1.0,268.655708149736,0.1794871794871795,0.38461538461538464,0.0,0.41025641025641024,0.1282051282051282,0.07692307692307693,3,0.05128205128205128,0.20198318437938712,1,0.03949859452407035,1,0,0.08049392630115249
NRM262060,59,35,24,1859612.38,835069.76,1024542.6199999999,0.18493409283451762,0.10188836234785653,31518.853898305082,53052.59200140782,178111.84,13.27,3652.23,1.683201812241679,24,34,57,46,1.2826086956521738,145.9810009578544,0.5372222222222223,140.05164223063807,0.1864406779661017,0.4915254237288136,0.01694915254237288,0.423728813559322,0.15254237288135594,0.11864406779661017,7,0.1016949152542373,0.14129393322067518,1,0.027258128529240755,1,0,0.056184020583305315
NRM479580,51,26,25,865574.17,379951.45,485622.72000000003,0.21759951840803496,0.12208228209952246,16972.04254901961,40297.62928361508,154191.74,30.23,1648.96,2.3743535386047494,25,26,50,47,1.0851063829787233,163.94716111111111,1.0,166.5357887350599,0.11764705882352941,0.3333333333333333,0.0392156862745098,0.45098039215686275,0.1568627450980392,0.058823529411764705,3,0.09803921568627451,0.04995772771469653,1,0.01855409495666841,1,0,0.022837274223788312
NRM163918,50,29,21,972646.8799999999,562799.36,409847.51999999996,-0.3731920593297723,0.1572532058088749,19452.9376,42846.7710053748,169767.02,38.17,1669.4050000000002,2.2025861536395817,21,29,50,46,1.0869565217391304,177.87432539682536,0.7241666666666666,171.43326159506327,0.18,0.32,0.0,0.52,0.12,0.12,6,0.02,0.020857423019916443,1,0.008003700510234182,1,0,0.00962037451005021
NRM842225,47,24,23,1558211.1600000001,1054702.9300000002,503508.23000000004,-1.0947084221443613,0.3537355617450462,33153.4289361702,58673.878947642945,187164.52,36.56,1593.45,1.7697680399999312,21,24,45,41,1.146341463414634,176.6124456521739,4.0,196.14806341551912,0.1702127659574468,0.40425531914893614,0.0,0.46808510638297873,0.06382978723404255,0.02127659574468085,1,0.10638297872340426,0.142544336603998,1,0.0951851277149229,1,0,0.07924315477297364
NRM636004,41,21,20,1120538.25,675274.33,445263.92,-0.5165709586350495,0.20526778983225247,27330.201219512193,51967.80509003652,171390.76,115.53,4121.34,1.901479051421491,19,21,40,38,1.0789473684210527,215.17205555555552,1.0,242.07646786024776,0.12195121951219512,0.36585365853658536,0.0,0.36585365853658536,0.12195121951219512,0.14634146341463414,6,0.0975609756097561,0.09475596097662542,1,0.05103024518728925,1,0,0.04859540205463822
NRM577110,44,24,20,722245.52,425980.73,296264.79000000004,-0.4378378544409544,0.1796008925053629,16414.670909090906,40131.506789986284,175818.58,34.34,1549.895,2.4448560079118202,20,23,43,39,1.1282051282051282,178.54625968992246,0.2838888888888889,193.86477716548674,0.045454545454545456,0.3409090909090909,0.0,0.5,0.11363636363636363,0.045454545454545456,2,0.022727272727272728,0.07700661247675156,1,0.03358889623624772,1,0,0.03686516957099976
MUL275939,74,30,44,1753324.57,1037826.97,715497.6000000001,-0.4504967871310817,0.18383896257154478,23693.57527027027,43116.065262904325,198092.52,29.56,9458.675,1.8197365644941141,43,29,71,52,1.4230769230769231,116.4735692541857,2.0,135.72537413472077,0.10810810810810811,0.527027027027027,0.14864864864864866,0.7837837837837838,0.05405405405405406,0.05405405405405406,4,0.05405405405405406,0.3417059137803251,1,0.02919969870209211,1,0,0.12363520416080574
NRM800305,33,28,5,241731.54,210362.57,31368.97,-5.70607195582131,0.7404644011286239,7325.198181818181,16869.650607485077,97954.38,101.69,3819.1,2.3029616658505034,5,28,33,32,1.03125,260.48024305555555,10.514722222222222,207.94455583081557,0.24242424242424243,0.3939393939393939,0.0,0.5151515151515151,0.15151515151515152,0.06060606060606061,2,0.12121212121212122,0.6387866941928233,1,0.18857913763394082,-1,3,0.30912194394225473
HRK539375,35,20,15,743853.25,378903.75,364949.50000000006,-0.038236112119621864,0.0187594125588615,21252.950000000004,49150.37493999248,190284.73,38.33,2496.62,2.3126377721677445,15,19,33,31,1.1290322580645162,249.40866830065357,0.7619444444444444,245.80147030845382,0.08571428571428572,0.2571428571428571,0.0,0.37142857142857144,0.11428571428571428,0.14285714285714285,5,0.02857142857142857,0.1984831252773669,1,0.060920397451664464,1,0,0.08646784090967712
MUL584125,76,27,49,1767704.1500000001,758449.5000000002,1009254.6499999999,0.24850532023805855,0.1418818584546513,23259.265131578944,41663.24232022395,186052.59,83.85,9356.225,1.7912535965574448,47,27,72,60,1.2666666666666666,112.19799259259254,0.0,135.6600741085124,0.11842105263157894,0.4868421052631579,0.09210526315789473,0.75,0.039473684210526314,0.11842105263157894,9,0.05263157894736842,0.3303426293457208,1,0.014902217046240208,1,0,0.115081615463987
HRK498858,45,26,19,1211586.74,780337.8999999999,431248.84,-0.8094840556556624,0.2881255204229124,26924.149777777777,51700.28699270578,172566.32,155.0,5242.77,1.9202198553871268,19,26,44,41,1.0975609756097562,191.26333964646466,0.3219444444444444,173.673785935652,0.15555555555555556,0.4,0.044444444444444446,0.4222222222222222,0.1111111111111111,0.13333333333333333,6,0.06666666666666667,0.05763544721336622,1,0.041508972085344216,1,0,0.03304813976623681
NRM765046,64,41,23,1975106.7000000002,1057695.82,917410.8800000001,-0.15291397023763215,0.07102651213729361,30861.0421875,47841.790358574995,163594.32,18.64,5303.8150000000005,1.5502324927300382,22,41,63,52,1.2307692307692308,132.80299382716052,0.8888888888888888,177.65703683721586,0.234375,0.4375,0.015625,0.5,0.21875,0.140625,9,0.03125,0.23649085620630184,1,0.05692702442433041,1,0,0.09780596021021075
RNG824028,116,50,66,8379402.220000001,3397118.59,4982283.630000001,0.31816033725081216,0.18917400052912137,72236.22603448277,49261.275009259494,182293.08,387.12,66029.51,0.6819469636432014,16,9,25,101,1.1485148514851484,73.45923671497584,0.7269444444444444,73.10565501158585,0.05172413793103448,0.46551724137931033,0.008620689655172414,0.9568965517241379,0.017241379310344827,0.05172413793103448,6,0.07758620689655173,0.7572587225806262,-1,0.08647129193935016,1,6,0.3479100048399921
NRM189814,45,24,21,647143.01,436928.63,210214.37999999998,-1.078490681750697,0.3503309878909146,14380.955777777775,36708.48554311458,193056.58,57.17,1988.54,2.5525762063630357,21,24,45,39,1.1538461538461537,190.97688131313134,0.012777777777777779,221.4491754802431,0.06666666666666667,0.3111111111111111,0.022222222222222223,0.3111111111111111,0.1111111111111111,0.1111111111111111,5,0.044444444444444446,0.1503291421426698,1,0.06499865767673707,1,0,0.07177593327313563
NRM356787,46,28,18,1684936.71,923023.1299999999,761913.58,-0.21145383706115323,0.0956175677364166,36629.05891304348,64161.10112961557,186479.04,17.58,2512.0249999999996,1.751644815170723,17,27,44,40,1.15,183.5003765432099,1.5666666666666667,174.48427802364057,0.15217391304347827,0.34782608695652173,0.043478260869565216,0.5652173913043478,0.08695652173913043,0.08695652173913043,4,0.043478260869565216,0.05660080636737286,1,0.011633685523302517,1,0,0.022744830630225126
RNG824007,145,67,78,11732321.899999999,5647989.56,6084332.34,0.07171580308514185,0.037191511085286566,80912.5648275862,52673.88569556587,190321.79,42.12,88040.21,0.6509976022612414,21,16,37,115,1.2608695652173914,60.279255401234565,0.7266666666666667,56.942849918496954,0.06896551724137931,0.4827586206896552,0.0,0.8758620689655172,0.041379310344827586,0.04827586206896552,7,0.06896551724137931,0.7604520664643852,-1,0.07932876975277718,1,8,0.3688158342946097
HRK998348,63,34,29,2129905.0700000003,858559.31,1271345.76,0.32468464755016757,0.19380509291900033,33808.01698412698,54489.44129274233,188838.54,34.14,2918.98,1.6117313629582408,28,34,62,53,1.1886792452830188,137.5989336917563,2.0,160.71623794391897,0.12698412698412698,0.4603174603174603,0.047619047619047616,0.6349206349206349,0.1111111111111111,0.015873015873015872,1,0.07936507936507936,0.20765243969361435,1,0.041428406448186565,1,0,0.08302694871393364
NRM195325,42,22,20,1695769.55,913205.0700000001,782564.48,-0.16693907446450942,0.07703911772681617,40375.465476190475,62324.92520329568,196057.42,36.56,4975.98,1.5436336019469266,20,22,40,36,1.1666666666666667,190.60556233062334,1.0,209.50516991969576,0.11904761904761904,0.5238095238095238,0.023809523809523808,0.6190476190476191,0.07142857142857142,0.023809523809523808,1,0.047619047619047616,0.11195678066428294,1,0.021740029154249645,1,0,0.044565603272844194
NRM559381,57,32,25,1565330.1800000002,728782.22,836547.9600000001,0.12882195062671611,0.06884537292956308,27461.93298245614,47798.75833661477,169823.3,12.38,3405.76,1.7405460266453445,25,32,57,49,1.163265306122449,150.5845337301587,0.45666666666666667,149.41443272996278,0.15789473684210525,0.42105263157894735,0.10526315789473684,0.47368421052631576,0.14035087719298245,0.10526315789473684,6,0.07017543859649122,0.07278847494725926,1,0.017541203532373602,1,0,0.030109892826544287
MUL493537,70,26,44,1771289.7400000002,963498.6900000001,807791.05,-0.19275732257741654,0.08790636364212215,25304.139142857144,48262.07202340535,198154.68,67.68,8088.5,1.9072797438765576,42,25,67,54,1.2962962962962963,120.02185990338164,1.0,169.22212023140898,0.05714285714285714,0.45714285714285713,0.1,0.7428571428571429,0.07142857142857142,0.11428571428571428,8,0.04285714285714286,0.23864517865837187,1,0.01419231133741621,1,0,0.08427916333192936
NRM234628,45,23,22,1112551.04,417090.87000000005,695460.17,0.40026634451258364,0.2502081162946016,24723.356444444446,44734.501427470546,167809.51,94.74,5063.18,1.8094024380545943,22,23,45,41,1.0975609756097562,196.14186237373735,0.0,232.11209822873315,0.17777777777777778,0.3333333333333333,0.022222222222222223,0.5111111111111111,0.13333333333333333,0.15555555555555556,7,0.06666666666666667,0.04325909785211446,1,0.025198728193949433,1,0,0.022819275348687964
NRM407757,48,29,19,1569708.75,901137.0699999998,668571.68,-0.3478540849950446,0.14815830643742017,32702.265625,53648.96233585911,199718.76,167.43,3382.42,1.640527385810417,19,26,43,41,1.170731707317073,176.1583451536643,0.35,191.20999648783325,0.22916666666666666,0.375,0.041666666666666664,0.5416666666666666,0.10416666666666667,0.125,6,0.0,0.09086696485684531,1,0.03129023135102002,1,0,0.040719065402621775
NRM805477,46,22,24,914919.04,483944.57000000007,430974.47,-0.1229077443960894,0.057895942355730284,19889.54434782609,46747.2597651566,193056.58,30.52,2477.1899999999996,2.3503434240446057,24,21,45,43,1.069767441860465,190.57733333333337,1.76,201.24715804289062,0.15217391304347827,0.41304347826086957,0.021739130434782608,0.3695652173913043,0.1956521739130435,0.021739130434782608,1,0.08695652173913043,0.09738319577470367,1,0.02453914447806033,1,0,0.04064078008425467
HRK611945,58,33,25,2075380.4100000001,997304.94,1078075.4700000002,0.07492103498097424,0.038918421707565536,35782.42086206897,61325.83947159111,195724.38,99.43,3647.3599999999997,1.713853842029994,21,33,54,48,1.2083333333333333,147.84369883040935,0.6980555555555555,194.96043985567832,0.10344827586206896,0.4827586206896552,0.0,0.4827586206896552,0.13793103448275862,0.06896551724137931,4,0.05172413793103448,0.10323857172059558,1,0.02006359097245843,1,0,0.04110072089768467
NRM865990,51,22,29,1367801.4299999997,586567.6599999999,781233.7699999999,0.24917779731923265,0.14232044632384983,26819.635882352944,50343.78831798319,194102.83,81.4,2395.38,1.8771242286368588,29,21,50,44,1.1590909090909092,166.7562388888889,0.75,187.90785085610568,0.13725490196078433,0.43137254901960786,0.0,0.47058823529411764,0.09803921568627451,0.0784313725490196,4,0.0196078431372549,0.03161070549140188,1,0.018007379295415862,1,0,0.016539361595605914
NRM802729,49,30,19,877122.8800000001,497568.1000000001,379554.77999999997,-0.3109256587415396,0.1345459372807606,17900.466938775513,37311.864049132615,161596.85,8.41,1536.8,2.0844073049462555,19,30,48,45,1.0888888888888888,180.62190972222223,1.0,170.99623691308108,0.2653061224489796,0.4489795918367347,0.061224489795918366,0.5102040816326531,0.12244897959183673,0.12244897959183673,6,0.061224489795918366,0.0490249226820022,1,0.013811042859810113,1,0,0.02094532184727077
HRK989545,49,29,20,2081786.98,1040729.3599999999,1041057.6200000001,0.0003153139592794509,0.00015768183928225075,42485.44857142858,57539.07968819551,186325.78,225.76,10535.48,1.3543244010112792,20,29,49,42,1.1666666666666667,173.3033969907407,1.0,192.45905227231358,0.14285714285714285,0.5918367346938775,0.02040816326530612,0.6938775510204082,0.08163265306122448,0.04081632653061224,2,0.061224489795918366,0.22695479070058378,1,0.12489497794701605,1,0,0.1172832562158666
NRM905934,48,26,22,1648782.54,785864.8500000001,862917.69,0.08929338324261246,0.04673317319335505,34349.63625,60301.31162521396,189881.92,80.09,3351.825,1.755515289487642,22,26,47,45,1.0666666666666667,177.763073286052,1.0,167.44007126212645,0.125,0.3541666666666667,0.020833333333333332,0.3958333333333333,0.22916666666666666,0.0625,3,0.041666666666666664,0.06732687040672858,1,0.016816561439799597,1,0,0.02804781061550939
NRM160738,44,25,19,864362.21,746779.13,117583.08,-5.351076447393622,0.7279310024439871,19644.595681818184,47099.43213154764,198330.12,88.23,1936.02,2.397577068747714,19,24,43,39,1.1282051282051282,187.96029715762273,1.1011111111111112,211.46869886192462,0.1590909090909091,0.36363636363636365,0.022727272727272728,0.4318181818181818,0.1590909090909091,0.06818181818181818,3,0.0,0.2668842474434574,1,0.15671996648588873,-1,2,0.1634236268653376
NRM922733,43,21,22,801463.1,285381.55,516081.55,0.44702237466152395,0.28784856096306866,18638.67674418605,42764.43580376771,160916.86,52.76,824.71,2.2943922677937527,21,21,42,38,1.131578947368421,206.04822751322752,0.11277777777777778,212.844722962174,0.16279069767441862,0.37209302325581395,0.0,0.5116279069767442,0.09302325581395349,0.046511627906976744,2,0.0,0.07142651899267893,1,0.017864057636635036,1,0,0.029763525543104657
NRM428838,46,26,20,1505579.69,744952.6900000001,760627.0,0.02060709125497772,0.01041081392377174,32729.99326086957,54172.524429479694,156268.26,6.58,4356.700000000001,1.655133992778599,20,25,44,41,1.1219512195121952,188.6374691358025,1.0,193.46667927049668,0.2391304347826087,0.41304347826086957,0.021739130434782608,0.5,0.10869565217391304,0.13043478260869565,6,0.043478260869565216,0.05726268822155278,1,0.013077789790382401,1,0,0.023446826003978394
MUL736745,70,25,45,1626060.5,633959.95,992100.5499999999,0.36099224015146447,0.22025047653515967,23229.43571428571,38771.041849361274,188601.95,98.16,11594.130000000001,1.6690479409931485,41,25,66,57,1.2280701754385965,120.67972624798708,0.19194444444444445,143.2296589805878,0.1,0.5428571428571428,0.08571428571428572,0.7857142857142857,0.07142857142857142,0.07142857142857142,5,0.014285714285714285,0.2845362519350251,1,0.01973001866400001,1,0,0.10142209019967503
MUL849747,60,26,34,801715.79,513138.61000000004,288577.18,-0.7781676638464623,0.28010104428652954,13361.929833333334,19753.860908504288,123686.69,99.0,11414.77,1.4783688550156375,32,25,57,44,1.3636363636363635,140.98165254237287,0.6722222222222223,226.66786763604432,0.1,0.2833333333333333,0.21666666666666667,0.7833333333333333,0.08333333333333333,0.11666666666666667,7,0.016666666666666666,0.4007551320455476,1,0.06881138107059728,1,1,0.16763328214982606
HRK452457,57,25,32,1294063.7800000003,591175.4400000001,702888.3400000001,0.1589340634104131,0.08632719787582649,22702.873333333333,48077.99816827538,190252.26,65.95,1988.9,2.117705431483212,32,25,57,50,1.14,154.81866567460318,1.0,164.59989729012364,0.12280701754385964,0.2807017543859649,0.05263157894736842,0.5087719298245614,0.12280701754385964,0.03508771929824561,2,0.05263157894736842,0.07490532433779429,1,0.024059787313421635,1,0,0.03298837055040531
NRM519093,49,24,25,970007.1499999999,352486.25,617520.8999999999,0.4291913844535463,0.27322958392626273,19796.064285714285,47262.226084281654,190608.0,24.1,2078.81,2.3874556781667033,25,24,49,43,1.1395348837209303,171.5931712962963,1.1130555555555555,177.38284434563266,0.20408163265306123,0.3469387755102041,0.061224489795918366,0.4897959183673469,0.12244897959183673,0.12244897959183673,6,0.08163265306122448,0.061552437343447064,1,0.022539781713510933,1,0,0.028030739685652662
RNG824041,106,51,55,7540955.08,3991665.69,3549289.39,-0.12463799126844369,0.05866316604554019,71141.08566037736,47688.58493065055,171024.45,33.15,66679.745,0.6703381665879062,22,9,31,88,1.2045454545454546,80.2384814814815,0.016666666666666666,73.91053816794226,0.03773584905660377,0.5660377358490566,0.009433962264150943,0.9245283018867925,0.018867924528301886,0.018867924528301886,2,0.07547169811320754,0.6695187183917419,-1,0.03182063056627289,1,4,0.2782242274304494
NRM300896,56,34,22,2522711.04,1316931.88,1205779.1600000001,-0.09218331489490972,0.04406082117117929,45048.41142857143,66524.1710166015,193936.98,88.87,4253.575000000001,1.4767262353320036,22,34,55,46,1.2173913043478262,148.52416666666667,0.08777777777777777,196.7855239262798,0.16071428571428573,0.5714285714285714,0.03571428571428571,0.5357142857142857,0.08928571428571429,0.05357142857142857,3,0.03571428571428571,0.22191357517719967,1,0.043564662065339425,1,0,0.08849274574751304
HRK991014,38,21,17,406051.94000000006,332476.49000000005,73575.45,-3.518850921061306,0.6376057210809041,10685.577368421053,32041.48187930838,195740.79,7.08,1443.8000000000002,2.9985728215304635,17,20,37,38,1.0,227.70042792792796,8.209722222222222,187.03428194676934,0.10526315789473684,0.23684210526315788,0.05263157894736842,0.4473684210526316,0.13157894736842105,0.07894736842105263,3,0.07894736842105263,0.45223825908368476,1,0.20135176419513684,-1,3,0.25119667442627386
NRM231869,48,23,25,1638468.7600000002,1061496.1400000001,576972.62,-0.8397686531468341,0.29571727690432137,34134.76583333333,60487.03994889912,194497.96,46.19,2899.9700000000003,1.772006881319579,25,23,46,43,1.1162790697674418,181.03109338061466,2.714166666666667,221.67622237726897,0.10416666666666667,0.4583333333333333,0.0,0.5208333333333334,0.08333333333333333,0.10416666666666667,5,0.041666666666666664,0.09261489672625878,1,0.05547380964503481,1,0,0.049362902123764534
NRM214576,43,25,18,316036.39,161113.98,154922.40999999997,-0.03996561891852855,0.019591319847692336,7349.683488372093,16613.435829181537,79892.8,42.22,2041.97,2.260428745736547,17,23,40,40,1.075,202.21415343915345,2.2333333333333334,187.55086032765354,0.11627906976744186,0.3953488372093023,0.09302325581395349,0.32558139534883723,0.20930232558139536,0.06976744186046512,3,0.09302325581395349,0.2755009166018433,1,0.0626750701639958,1,0,0.11272532892194637
HRK902784,47,21,26,697770.15,360674.89,337095.26,-0.06994945583037863,0.03379283278311634,14846.17340425532,36047.58344272622,136633.07,41.12,1537.18,2.4280723699747435,24,21,44,42,1.119047619047619,176.58048913043478,1.0,178.0426567523741,0.19148936170212766,0.3191489361702128,0.02127659574468085,0.46808510638297873,0.14893617021276595,0.1276595744680851,6,0.06382978723404255,0.08099937274615732,1,0.013620959811405717,1,0,0.031540110852521015
MUL801978,75,29,46,1918062.5500000003,805121.88,1112940.6700000002,0.27658149108703173,0.160484229255193,25574.16733333334,42801.42747234707,180731.28,349.7,9728.6,1.673619590990935,44,29,72,59,1.271186440677966,112.55286786786786,1.0,166.60683293147525,0.12,0.5066666666666667,0.13333333333333333,0.8533333333333334,0.02666666666666667,0.16,12,0.02666666666666667,0.4472544044205936,1,0.08394357609174635,1,1,0.1881771046152244
NRM961722,40,23,17,657466.8800000001,363085.23000000004,294381.65,-0.23338268536778706,0.10449740069035873,16436.672,25209.51796671984,116592.26,32.53,4354.4349999999995,1.5337361460227374,17,23,40,35,1.1428571428571428,203.309707977208,0.0,270.0170686999754,0.1,0.425,0.025,0.55,0.1,0.05,2,0.05,0.1339513025363397,1,0.04412666610425756,1,0,0.05935932288019908
NRM945742,47,23,24,957917.49,443974.9,513942.59,0.13613911623864447,0.07304145788172216,20381.22319148936,46446.658460757695,174097.75,45.66,2314.98,2.2788945503600857,24,23,47,44,1.0681818181818181,188.06423913043474,2.0,197.89210186739814,0.1276595744680851,0.40425531914893614,0.06382978723404255,0.425531914893617,0.1276595744680851,0.06382978723404255,3,0.02127659574468085,0.04519714955386955,1,0.020941743479234744,1,0,0.022046297677701433
NRM169403,51,31,20,1423853.9500000002,754528.65,669325.3,-0.12729736945547998,0.059839950579200885,27918.70490196079,52774.05000417194,185331.84,39.25,4398.33,1.8902757197904803,20,30,50,47,1.0851063829787233,172.60237222222221,0.23333333333333334,149.2048662048916,0.13725490196078433,0.47058823529411764,0.0196078431372549,0.5098039215686274,0.1568627450980392,0.11764705882352941,6,0.0392156862745098,0.025196706199760777,1,0.009553205864269367,1,0,0.011583304021343381
NRM632342,36,20,16,1026210.4,521941.4,504269.0,-0.03504558083086611,0.017221029917451648,28505.844444444447,55830.529966237475,186967.23,29.97,2101.3500000000004,1.958564324415879,16,20,36,32,1.125,241.16774603174605,0.6822222222222222,306.934044254533,0.08333333333333333,0.4166666666666667,0.0,0.5,0.05555555555555555,0.027777777777777776,1,0.05555555555555555,0.19083816185903346,1,0.035386636633257286,1,0,0.07540826616409692
NRM302511,49,20,29,1085236.85,273069.52,812167.3300000002,0.6637767736852946,0.4967559017185973,22147.69081632653,46417.407028984286,179268.14,42.36,6664.5,2.0958124896148065,29,20,49,45,1.0888888888888888,170.9348090277778,0.15611111111111112,289.6923541512066,0.2857142857142857,0.32653061224489793,0.061224489795918366,0.4897959183673469,0.1836734693877551,0.1836734693877551,9,0.08163265306122448,0.2466881000938662,1,0.1644896278920406,-1,0,0.13705924266196892
NRM796503,42,27,15,596764.77,390253.80000000005,206510.97000000003,-0.8897485203812658,0.30789825277386934,14208.685000000001,37652.582169310175,194001.09,67.68,1193.575,2.6499695200020392,15,26,41,38,1.105263157894737,208.4797425474255,1.726388888888889,199.50613013052543,0.3333333333333333,0.30952380952380953,0.0,0.40476190476190477,0.16666666666666666,0.14285714285714285,6,0.047619047619047616,0.16332661528587367,1,0.052026123577947066,1,0,0.07178424628794024
NRM864544,42,26,16,567032.85,298018.86,269013.99,-0.10781918813962053,0.05115200997614159,13500.782142857139,35263.792144673884,132543.59,29.23,1123.92,2.6119814223749183,16,25,41,37,1.135135135135135,194.7489566395664,0.5397222222222222,212.99248336606345,0.14285714285714285,0.3333333333333333,0.0,0.3333333333333333,0.14285714285714285,0.07142857142857142,3,0.023809523809523808,0.1291047348410661,1,0.024623048402189655,1,0,0.051242594414418585
NRM437902,48,26,22,1329574.7199999997,752120.07,577454.6499999999,-0.30247469649781167,0.13136939005579173,27699.47333333333,39553.63916729235,129060.41,49.22,3644.8900000000003,1.4279563618884337,22,24,46,45,1.0666666666666667,176.23336879432622,0.4736111111111111,189.99829022402346,0.10416666666666667,0.5416666666666666,0.020833333333333332,0.5833333333333334,0.08333333333333333,0.020833333333333332,1,0.0625,0.07953298205759318,1,0.04141468749759175,1,0,0.04031588985172831
NRM330283,59,27,32,1282987.19,682491.0800000001,600496.11,-0.1365453807852312,0.06390942219773846,21745.54559322034,42501.33651188129,160763.77,115.95,3483.11,1.954484716407025,31,27,56,55,1.0727272727272728,139.48505747126435,1.0,141.2037126716652,0.23728813559322035,0.3220338983050847,0.05084745762711865,0.4067796610169492,0.13559322033898305,0.06779661016949153,4,0.01694915254237288,0.12472428339646635,1,0.04033143671151975,1,0,0.0550185733693287
HRK887443,48,30,18,1013897.6700000002,628640.4400000001,385257.23000000004,-0.63174209605359,0.24004711441934765,21122.868125,45703.85936348612,178336.61,74.92,1379.1750000000002,2.1637146571678514,17,30,46,43,1.1162790697674418,177.59541962174944,0.8941666666666667,173.25299371658633,0.125,0.3333333333333333,0.041666666666666664,0.4375,0.08333333333333333,0.08333333333333333,4,0.0,0.025402578374552953,1,0.013874228847411525,1,0,0.01309226907398816
NRM132938,51,23,28,381913.14,66954.33000000002,314958.81,0.7874187739025302,0.6493740435325163,7488.492941176471,21886.299232411067,149334.47,132.59,1797.16,2.922657389722083,28,23,49,46,1.108695652173913,171.42161666666667,5.947777777777778,157.7670672000347,0.1568627450980392,0.23529411764705882,0.058823529411764705,0.35294117647058826,0.13725490196078433,0.11764705882352941,6,0.0392156862745098,0.3705190006707336,1,0.14376320337824258,1,1,0.18253851246076983
HRK812131,50,33,17,879256.24,636621.86,242634.37999999998,-1.6237908246968134,0.44809176446674975,17585.1248,44950.21348627709,191027.33,126.45,3773.34,2.556149813976702,17,33,49,44,1.1363636363636365,173.42539115646258,1.613888888888889,163.29610458119473,0.1,0.32,0.02,0.44,0.08,0.12,6,0.04,0.15753150230211055,1,0.05047205882577195,1,0,0.06933452037596083
NRM498591,55,32,23,1035238.85,587230.51,448008.33999999997,-0.3107579872285414,0.1344831388427898,18822.524545454547,33385.35324171263,140192.54,83.01,3074.09,1.7736915768705885,23,30,52,48,1.1458333333333333,157.19057613168727,0.016666666666666666,203.2330273206308,0.16363636363636364,0.38181818181818183,0.01818181818181818,0.5454545454545454,0.09090909090909091,0.10909090909090909,6,0.03636363636363636,0.052185960759222993,1,0.013571899362642973,1,0,0.021919286707288654
